student_id,gender,race,residence,income,school_type,hooks,major,sat,ec_awards,essay_lor_interview,target_college,accepted
131,F,HISPANIC,TX,Low,CHARTER,URM,MATH,1400,5,1.5,RICE,1
131,F,HISPANIC,TX,Low,CHARTER,URM,MATH,1400,5,1.5,UCHICAGO,1
132,M,WHITE,TX,Low,PUBLIC,NONE,CS,1490,8.5,8.5,UT-DALLAS,1
132,M,WHITE,TX,Low,PUBLIC,NONE,CS,1490,8.5,8.5,VIRGINIA TECH,1
132,M,WHITE,TX,Low,PUBLIC,NONE,CS,1490,8.5,8.5,UVA,1
132,M,WHITE,TX,Low,PUBLIC,NONE,CS,1490,8.5,8.5,TAMU,1
134,M,WHITE,MA,High,PRIVATE,LGBT,BUSINESS,1490,6.5,8.2,BERKELEY,1
134,M,WHITE,MA,High,PRIVATE,LGBT,BUSINESS,1490,6.5,8.2,UMICH,1
134,M,WHITE,MA,High,PRIVATE,LGBT,BUSINESS,1490,6.5,8.2,EMORY,1
134,M,WHITE,MA,High,PRIVATE,LGBT,BUSINESS,1490,6.5,8.2,USC,1
134,M,WHITE,MA,High,PRIVATE,LGBT,BUSINESS,1490,6.5,8.2,WASHU,1
134,M,WHITE,MA,High,PRIVATE,LGBT,BUSINESS,1490,6.5,8.2,NORTHEASTERN,1
134,M,WHITE,MA,High,PRIVATE,LGBT,BUSINESS,1490,6.5,8.2,TUFTS,1
135,F,ASIAN,MI,High,PUBLIC,NONE,CS,1560,6.5,4.2,NORTHWESTERN,1
135,F,ASIAN,MI,High,PUBLIC,NONE,CS,1560,6.5,4.2,DARTMOUTH,1
135,F,ASIAN,MI,High,PUBLIC,NONE,CS,1560,6.5,4.2,RICE,1
135,F,ASIAN,MI,High,PUBLIC,NONE,CS,1560,6.5,4.2,VANDERBILT,1
135,F,ASIAN,MI,High,PUBLIC,NONE,CS,1560,6.5,4.2,UMICH,1
135,F,ASIAN,MI,High,PUBLIC,NONE,CS,1560,6.5,4.2,EMORY,1
135,F,ASIAN,MI,High,PUBLIC,NONE,CS,1560,6.5,4.2,UIUC,1
136,F,WHITE,NE,High,SMALL,URM,POLISCI,1500,5.5,4.5,NORTHWESTERN,1
136,F,WHITE,NE,High,SMALL,URM,POLISCI,1500,5.5,4.5,RUTGERS,1
136,F,WHITE,NE,High,SMALL,URM,POLISCI,1500,5.5,4.5,NORTHEASTERN,1
137,M,BLACK,GA,Middle,PUBLIC,URM,CS,1520,6.5,6.5,CORNELL,1
137,M,BLACK,GA,Middle,PUBLIC,URM,CS,1520,6.5,6.5,DUKE,1
137,M,BLACK,GA,Middle,PUBLIC,URM,CS,1520,6.5,6.5,PRINCETON,1
137,M,BLACK,GA,Middle,PUBLIC,URM,CS,1520,6.5,6.5,CALTECH,1
137,M,BLACK,GA,Middle,PUBLIC,URM,CS,1520,6.5,6.5,GEORGIA TECH,1
137,M,BLACK,GA,Middle,PUBLIC,URM,CS,1520,6.5,6.5,RICE,1
137,M,BLACK,GA,Middle,PUBLIC,URM,CS,1520,6.5,6.5,VANDERBILT,1
137,M,BLACK,GA,Middle,PUBLIC,URM,CS,1520,6.5,6.5,UPENN,1
137,M,BLACK,GA,Middle,PUBLIC,URM,CS,1520,6.5,6.5,EMORY,1
137,M,BLACK,GA,Middle,PUBLIC,URM,CS,1520,6.5,6.5,WASHU,1
138,F,BLACK,FL,Low,PUBLIC,URM,BIO,1300,6.5,3.7,BROWN,1
138,F,BLACK,FL,Low,PUBLIC,URM,BIO,1300,6.5,3.7,UNC CHAPEL HILL,1
139,F,ASIAN,CA,High,PUBLIC,NONE,CS,1560,6.5,4.7,UCSD,1
139,F,ASIAN,CA,High,PUBLIC,NONE,CS,1560,6.5,4.7,GEORGIA TECH,1
139,F,ASIAN,CA,High,PUBLIC,NONE,CS,1560,6.5,4.7,CMU,1
139,F,ASIAN,CA,High,PUBLIC,NONE,CS,1560,6.5,4.7,USC,1
139,F,ASIAN,CA,High,PUBLIC,NONE,CS,1560,6.5,4.7,UCD,1
139,F,ASIAN,CA,High,PUBLIC,NONE,CS,1560,6.5,4.7,UCSC,1
139,F,ASIAN,CA,High,PUBLIC,NONE,CS,1560,6.5,4.7,UIUC,1
139,F,ASIAN,CA,High,PUBLIC,NONE,CS,1560,6.5,4.7,TUFTS,1
139,F,ASIAN,CA,High,PUBLIC,NONE,CS,1560,6.5,4.7,TAMU,1
140,M,ASIAN,IN,High,PRIVATE,NONE,CS,1540,8.5,7.3,UCLA,1
140,M,ASIAN,IN,High,PRIVATE,NONE,CS,1540,8.5,7.3,JOHNS HOPKINS,1
140,M,ASIAN,IN,High,PRIVATE,NONE,CS,1540,8.5,7.3,PURDUE,1
140,M,ASIAN,IN,High,PRIVATE,NONE,CS,1540,8.5,7.3,UMICH,1
140,M,ASIAN,IN,High,PRIVATE,NONE,CS,1540,8.5,7.3,UIUC,1
141,M,ASIAN,OR,Low,PUBLIC,FIRST-GEN,CS,1530,3.5,7.2,HARVARD,1
141,M,ASIAN,OR,Low,PUBLIC,FIRST-GEN,CS,1530,3.5,7.2,YALE,1
141,M,ASIAN,OR,Low,PUBLIC,FIRST-GEN,CS,1530,3.5,7.2,STANFORD,1
141,M,ASIAN,OR,Low,PUBLIC,FIRST-GEN,CS,1530,3.5,7.2,COLUMBIA,1
141,M,ASIAN,OR,Low,PUBLIC,FIRST-GEN,CS,1530,3.5,7.2,PRINCETON,1
141,M,ASIAN,OR,Low,PUBLIC,FIRST-GEN,CS,1530,3.5,7.2,MIT,1
141,M,ASIAN,OR,Low,PUBLIC,FIRST-GEN,CS,1530,3.5,7.2,CALTECH,1
141,M,ASIAN,OR,Low,PUBLIC,FIRST-GEN,CS,1530,3.5,7.2,JOHNS HOPKINS,1
141,M,ASIAN,OR,Low,PUBLIC,FIRST-GEN,CS,1530,3.5,7.2,NORTHEASTERN,1
142,M,ASIAN,AZ,Low,CHARTER,NONE,CS,1600,8.5,7.5,WILLIAMS,1
142,M,ASIAN,AZ,Low,CHARTER,NONE,CS,1600,8.5,7.5,VANDERBILT,1
142,M,ASIAN,AZ,Low,CHARTER,NONE,CS,1600,8.5,7.5,EMORY,1
142,M,ASIAN,AZ,Low,CHARTER,NONE,CS,1600,8.5,7.5,USC,1
143,M,WHITE,IN,Low,PUBLIC,LEGACY,CS,1530,7.5,2.5,BROWN,1
143,M,WHITE,IN,Low,PUBLIC,LEGACY,CS,1530,7.5,2.5,GEORGIA TECH,1
143,M,WHITE,IN,Low,PUBLIC,LEGACY,CS,1530,7.5,2.5,PURDUE,1
143,M,WHITE,IN,Low,PUBLIC,LEGACY,CS,1530,7.5,2.5,VIRGINIA TECH,1
143,M,WHITE,IN,Low,PUBLIC,LEGACY,CS,1530,7.5,2.5,UVA,1
147,M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1540,6.5,4.7,UCLA,1
147,M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1540,6.5,4.7,BROWN,1
147,M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1540,6.5,4.7,STANFORD,1
147,M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1540,6.5,4.7,CORNELL,1
147,M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1540,6.5,4.7,BERKELEY,1
147,M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1540,6.5,4.7,DUKE,1
147,M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1540,6.5,4.7,PRINCETON,1
147,M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1540,6.5,4.7,JOHNS HOPKINS,1
147,M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1540,6.5,4.7,DARTMOUTH,1
147,M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1540,6.5,4.7,RICE,1
147,M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1540,6.5,4.7,WILLIAMS,1
147,M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1540,6.5,4.7,UPENN,1
147,M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1540,6.5,4.7,USC,1
147,M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1540,6.5,4.7,UCI,1
148,F,WHITE,CA,High,PUBLIC,NONE,CS,1500,5.5,4.5,FORDHAM,1
149,M,ASIAN,TX,High,PUBLIC,NONE,BUSINESS,1560,7.5,7.8,HARVARD,1
149,M,ASIAN,TX,High,PUBLIC,NONE,BUSINESS,1560,7.5,7.8,STANFORD,1
149,M,ASIAN,TX,High,PUBLIC,NONE,BUSINESS,1560,7.5,7.8,NORTHWESTERN,1
149,M,ASIAN,TX,High,PUBLIC,NONE,BUSINESS,1560,7.5,7.8,RICE,1
149,M,ASIAN,TX,High,PUBLIC,NONE,BUSINESS,1560,7.5,7.8,UPENN,1
149,M,ASIAN,TX,High,PUBLIC,NONE,BUSINESS,1560,7.5,7.8,USC,1
149,M,ASIAN,TX,High,PUBLIC,NONE,BUSINESS,1560,7.5,7.8,TAMU,1
152,M,ASIAN,TX,High,PUBLIC,FIRST-GEN,ENG,1530,7.5,2.5,UCLA,1
152,M,ASIAN,TX,High,PUBLIC,FIRST-GEN,ENG,1530,7.5,2.5,HARVARD,1
152,M,ASIAN,TX,High,PUBLIC,FIRST-GEN,ENG,1530,7.5,2.5,YALE,1
152,M,ASIAN,TX,High,PUBLIC,FIRST-GEN,ENG,1530,7.5,2.5,BROWN,1
152,M,ASIAN,TX,High,PUBLIC,FIRST-GEN,ENG,1530,7.5,2.5,STANFORD,1
152,M,ASIAN,TX,High,PUBLIC,FIRST-GEN,ENG,1530,7.5,2.5,NORTHWESTERN,1
152,M,ASIAN,TX,High,PUBLIC,FIRST-GEN,ENG,1530,7.5,2.5,COLUMBIA,1
152,M,ASIAN,TX,High,PUBLIC,FIRST-GEN,ENG,1530,7.5,2.5,CORNELL,1
152,M,ASIAN,TX,High,PUBLIC,FIRST-GEN,ENG,1530,7.5,2.5,BERKELEY,1
152,M,ASIAN,TX,High,PUBLIC,FIRST-GEN,ENG,1530,7.5,2.5,DUKE,1
152,M,ASIAN,TX,High,PUBLIC,FIRST-GEN,ENG,1530,7.5,2.5,MIT,1
152,M,ASIAN,TX,High,PUBLIC,FIRST-GEN,ENG,1530,7.5,2.5,CALTECH,1
152,M,ASIAN,TX,High,PUBLIC,FIRST-GEN,ENG,1530,7.5,2.5,JOHNS HOPKINS,1
152,M,ASIAN,TX,High,PUBLIC,FIRST-GEN,ENG,1530,7.5,2.5,DARTMOUTH,1
152,M,ASIAN,TX,High,PUBLIC,FIRST-GEN,ENG,1530,7.5,2.5,RICE,1
152,M,ASIAN,TX,High,PUBLIC,FIRST-GEN,ENG,1530,7.5,2.5,UPENN,1
152,M,ASIAN,TX,High,PUBLIC,FIRST-GEN,ENG,1530,7.5,2.5,WASHU,1
152,M,ASIAN,TX,High,PUBLIC,FIRST-GEN,ENG,1530,7.5,2.5,UCHICAGO,1
154,F,WHITE,VA,Low,PUBLIC,LEGACY,CS,1590,4.5,7.2,BROWN,1
154,F,WHITE,VA,Low,PUBLIC,LEGACY,CS,1590,4.5,7.2,CMU,1
154,F,WHITE,VA,Low,PUBLIC,LEGACY,CS,1590,4.5,7.2,UVA,1
155,M,WHITE,CA,High,PUBLIC,NONE,BUSINESS,1520,6.5,6.5,UCSD,1
155,M,WHITE,CA,High,PUBLIC,NONE,BUSINESS,1520,6.5,6.5,UPENN,1
155,M,WHITE,CA,High,PUBLIC,NONE,BUSINESS,1520,6.5,6.5,UMICH,1
156,M,ASIAN,CA,Low,PUBLIC,NONE,POLISCI,1560,7.5,6.5,UCLA,1
156,M,ASIAN,CA,Low,PUBLIC,NONE,POLISCI,1560,7.5,6.5,HARVARD,1
156,M,ASIAN,CA,Low,PUBLIC,NONE,POLISCI,1560,7.5,6.5,BROWN,1
156,M,ASIAN,CA,Low,PUBLIC,NONE,POLISCI,1560,7.5,6.5,BERKELEY,1
156,M,ASIAN,CA,Low,PUBLIC,NONE,POLISCI,1560,7.5,6.5,DUKE,1
156,M,ASIAN,CA,Low,PUBLIC,NONE,POLISCI,1560,7.5,6.5,PRINCETON,1
156,M,ASIAN,CA,Low,PUBLIC,NONE,POLISCI,1560,7.5,6.5,UCSD,1
156,M,ASIAN,CA,Low,PUBLIC,NONE,POLISCI,1560,7.5,6.5,UPENN,1
156,M,ASIAN,CA,Low,PUBLIC,NONE,POLISCI,1560,7.5,6.5,EMORY,1
156,M,ASIAN,CA,Low,PUBLIC,NONE,POLISCI,1560,7.5,6.5,USC,1
156,M,ASIAN,CA,Low,PUBLIC,NONE,POLISCI,1560,7.5,6.5,UCSB,1
156,M,ASIAN,CA,Low,PUBLIC,NONE,POLISCI,1560,7.5,6.5,UCI,1
158,F,ASIAN,IN,Low,PUBLIC,NONE,CS,1590,6.5,3.5,UCLA,1
158,F,ASIAN,IN,Low,PUBLIC,NONE,CS,1590,6.5,3.5,BERKELEY,1
158,F,ASIAN,IN,Low,PUBLIC,NONE,CS,1590,6.5,3.5,USC,1
162,F,WHITE,FL,Low,PUBLIC,NONE,BIO,1480,5.5,2.5,CORNELL,1
163,M,ASIAN,FL,High,PUBLIC,FIRST-GEN,INTERNATIONAL RELATIONS,1440,6.5,3.7,BOSTON UNIVERSITY,1
163,M,ASIAN,FL,High,PUBLIC,FIRST-GEN,INTERNATIONAL RELATIONS,1440,6.5,3.7,TUFTS,1
166,F,ASIAN,OH,Middle,PUBLIC,NONE,CS,1570,6.5,4.2,UMICH,1
166,F,ASIAN,OH,Middle,PUBLIC,NONE,CS,1570,6.5,4.2,USC,1
166,F,ASIAN,OH,Middle,PUBLIC,NONE,CS,1570,6.5,4.2,UIUC,1
167,M,ASIAN,IN,High,PRIVATE,NONE,POLISCI,1580,6.5,5.5,UCLA,1
167,M,ASIAN,IN,High,PRIVATE,NONE,POLISCI,1580,6.5,5.5,DUKE,1
167,M,ASIAN,IN,High,PRIVATE,NONE,POLISCI,1580,6.5,5.5,UCSD,1
168,M,ASIAN,CA,Low,PUBLIC,LGBT,ENG,1550,5.5,3.7,DUKE,1
168,M,ASIAN,CA,Low,PUBLIC,LGBT,ENG,1550,5.5,3.7,UCSD,1
168,M,ASIAN,CA,Low,PUBLIC,LGBT,ENG,1550,5.5,3.7,CMU,1
168,M,ASIAN,CA,Low,PUBLIC,LGBT,ENG,1550,5.5,3.7,UCD,1
168,M,ASIAN,CA,Low,PUBLIC,LGBT,ENG,1550,5.5,3.7,UCR,1
168,M,ASIAN,CA,Low,PUBLIC,LGBT,ENG,1550,5.5,3.7,RUTGERS,1
169,F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1340,4,2.5,UCLA,1
169,F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1340,4,2.5,YALE,1
169,F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1340,4,2.5,BERKELEY,1
169,F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1340,4,2.5,UCSD,1
169,F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1340,4,2.5,VANDERBILT,1
169,F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1340,4,2.5,USC,1
169,F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1340,4,2.5,UCSB,1
169,F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1340,4,2.5,UCD,1
169,F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1340,4,2.5,UCSC,1
170,F,ASIAN,CA,Low,PUBLIC,NONE,BIO,1460,4.5,6.5,UCSD,1
170,F,ASIAN,CA,Low,PUBLIC,NONE,BIO,1460,4.5,6.5,MIT,1
170,F,ASIAN,CA,Low,PUBLIC,NONE,BIO,1460,4.5,6.5,UCSB,1
170,F,ASIAN,CA,Low,PUBLIC,NONE,BIO,1460,4.5,6.5,UCD,1
170,F,ASIAN,CA,Low,PUBLIC,NONE,BIO,1460,4.5,6.5,San Jose State University,1
171,F,ASIAN,CA,High,PUBLIC,NONE,ENG,1450,6.5,3.5,BERKELEY,1
171,F,ASIAN,CA,High,PUBLIC,NONE,ENG,1450,6.5,3.5,UCSD,1
171,F,ASIAN,CA,High,PUBLIC,NONE,ENG,1450,6.5,3.5,UCSB,1
171,F,ASIAN,CA,High,PUBLIC,NONE,ENG,1450,6.5,3.5,UCD,1
171,F,ASIAN,CA,High,PUBLIC,NONE,ENG,1450,6.5,3.5,FORDHAM,1
171,F,ASIAN,CA,High,PUBLIC,NONE,ENG,1450,6.5,3.5,San Jose State University,1
171,F,ASIAN,CA,High,PUBLIC,NONE,ENG,1450,6.5,3.5,NORTHEASTERN,1
171,F,ASIAN,CA,High,PUBLIC,NONE,ENG,1450,6.5,3.5,UCI,1
172,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1520,7.5,6.8,BERKELEY,1
172,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1520,7.5,6.8,UCSD,1
172,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1520,7.5,6.8,UCSB,1
172,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1520,7.5,6.8,UCSC,1
172,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1520,7.5,6.8,UIUC,1
172,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1520,7.5,6.8,UCI,1
173,F,WHITE,NC,High,PRIVATE,NONE,HISTORY,1540,6.5,6.2,HARVARD,1
173,F,WHITE,NC,High,PRIVATE,NONE,HISTORY,1540,6.5,6.2,NORTHWESTERN,1
173,F,WHITE,NC,High,PRIVATE,NONE,HISTORY,1540,6.5,6.2,COLUMBIA,1
173,F,WHITE,NC,High,PRIVATE,NONE,HISTORY,1540,6.5,6.2,MIT,1
173,F,WHITE,NC,High,PRIVATE,NONE,HISTORY,1540,6.5,6.2,CMU,1
173,F,WHITE,NC,High,PRIVATE,NONE,HISTORY,1540,6.5,6.2,UPENN,1
173,F,WHITE,NC,High,PRIVATE,NONE,HISTORY,1540,6.5,6.2,WASHU,1
173,F,WHITE,NC,High,PRIVATE,NONE,HISTORY,1540,6.5,6.2,UCHICAGO,1
174,F,WHITE,FL,Low,PUBLIC,URM,BUSINESS,1430,4.5,2.5,FORDHAM,1
175,F,ASIAN,MA,High,PUBLIC,NONE,POLISCI,1470,5.5,3.7,FORDHAM,1
176,M,ASIAN,PA,High,PRIVATE,NONE,CS,1560,7.5,4.5,CORNELL,1
176,M,ASIAN,PA,High,PRIVATE,NONE,CS,1560,7.5,4.5,BERKELEY,1
176,M,ASIAN,PA,High,PRIVATE,NONE,CS,1560,7.5,4.5,DUKE,1
176,M,ASIAN,PA,High,PRIVATE,NONE,CS,1560,7.5,4.5,GEORGIA TECH,1
176,M,ASIAN,PA,High,PRIVATE,NONE,CS,1560,7.5,4.5,SWARTHMORE,1
176,M,ASIAN,PA,High,PRIVATE,NONE,CS,1560,7.5,4.5,PURDUE,1
176,M,ASIAN,PA,High,PRIVATE,NONE,CS,1560,7.5,4.5,UNC CHAPEL HILL,1
177,F,ASIAN,OR,Low,PRIVATE,FIRST-GEN,PSYCH,1030,1,2.5,UCLA,1
177,F,ASIAN,OR,Low,PRIVATE,FIRST-GEN,PSYCH,1030,1,2.5,UCSD,1
177,F,ASIAN,OR,Low,PRIVATE,FIRST-GEN,PSYCH,1030,1,2.5,UCSB,1
177,F,ASIAN,OR,Low,PRIVATE,FIRST-GEN,PSYCH,1030,1,2.5,FORDHAM,1
178,F,ASIAN,NY,Low,PUBLIC,NONE,POLISCI,1500,6.5,4.2,CORNELL,1
181,F,WHITE,IL,High,PUBLIC,NONE,CS,1600,6.5,7.5,RICE,1
181,F,WHITE,IL,High,PUBLIC,NONE,CS,1600,6.5,7.5,UMICH,1
181,F,WHITE,IL,High,PUBLIC,NONE,CS,1600,6.5,7.5,USC,1
183,M,BLACK,NY,Low,PUBLIC,URM,BIO,1360,2,6.2,NORTHWESTERN,1
183,M,BLACK,NY,Low,PUBLIC,URM,BIO,1360,2,6.2,CORNELL,1
183,M,BLACK,NY,Low,PUBLIC,URM,BIO,1360,2,6.2,UPENN,1
183,M,BLACK,NY,Low,PUBLIC,URM,BIO,1360,2,6.2,NORTHEASTERN,1
183,M,BLACK,NY,Low,PUBLIC,URM,BIO,1360,2,6.2,COLGATE,1
184,F,ASIAN,IL,Low,PUBLIC,LEGACY,ENG,1590,5.5,2.5,PURDUE,1
184,F,ASIAN,IL,Low,PUBLIC,LEGACY,ENG,1590,5.5,2.5,USC,1
184,F,ASIAN,IL,Low,PUBLIC,LEGACY,ENG,1590,5.5,2.5,UIUC,1
184,F,ASIAN,IL,Low,PUBLIC,LEGACY,ENG,1590,5.5,2.5,UW MADISON,1
185,F,HISPANIC,FL,Low,PUBLIC,URM,CS,1550,7.5,4.5,HARVARD,1
185,F,HISPANIC,FL,Low,PUBLIC,URM,CS,1550,7.5,4.5,YALE,1
185,F,HISPANIC,FL,Low,PUBLIC,URM,CS,1550,7.5,4.5,STANFORD,1
185,F,HISPANIC,FL,Low,PUBLIC,URM,CS,1550,7.5,4.5,PRINCETON,1
185,F,HISPANIC,FL,Low,PUBLIC,URM,CS,1550,7.5,4.5,MIT,1
185,F,HISPANIC,FL,Low,PUBLIC,URM,CS,1550,7.5,4.5,CALTECH,1
185,F,HISPANIC,FL,Low,PUBLIC,URM,CS,1550,7.5,4.5,GEORGIA TECH,1
185,F,HISPANIC,FL,Low,PUBLIC,URM,CS,1550,7.5,4.5,JOHNS HOPKINS,1
185,F,HISPANIC,FL,Low,PUBLIC,URM,CS,1550,7.5,4.5,UT-AUSTIN,1
185,F,HISPANIC,FL,Low,PUBLIC,URM,CS,1550,7.5,4.5,HARVEY MUDD,1
186,F,ASIAN,NY,Low,PUBLIC,FIRST-GEN,POLISCI,1550,6.5,6.2,COLUMBIA,1
186,F,ASIAN,NY,Low,PUBLIC,FIRST-GEN,POLISCI,1550,6.5,6.2,CASE WESTERN,1
186,F,ASIAN,NY,Low,PUBLIC,FIRST-GEN,POLISCI,1550,6.5,6.2,USC,1
186,F,ASIAN,NY,Low,PUBLIC,FIRST-GEN,POLISCI,1550,6.5,6.2,FORDHAM,1
186,F,ASIAN,NY,Low,PUBLIC,FIRST-GEN,POLISCI,1550,6.5,6.2,TUFTS,1
187,F,ASIAN,GA,High,PUBLIC,NONE,ENG,1570,1,4.5,PURDUE,1
187,F,ASIAN,GA,High,PUBLIC,NONE,ENG,1570,1,4.5,UMICH,1
188,M,ASIAN,UT,High,PUBLIC,NONE,POLISCI,1310,7.5,6.5,UCLA,1
188,M,ASIAN,UT,High,PUBLIC,NONE,POLISCI,1310,7.5,6.5,DUKE,1
188,M,ASIAN,UT,High,PUBLIC,NONE,POLISCI,1310,7.5,6.5,UCSD,1
191,F,ASIAN,CA,Low,PUBLIC,NONE,BUSINESS,1550,5.5,4.2,NYU,1
191,F,ASIAN,CA,Low,PUBLIC,NONE,BUSINESS,1550,5.5,4.2,BOSTON UNIVERSITY,1
191,F,ASIAN,CA,Low,PUBLIC,NONE,BUSINESS,1550,5.5,4.2,UNC CHAPEL HILL,1
192,M,WHITE,MI,Low,PUBLIC,NONE,CS,1520,6.5,7.2,UPENN,1
192,M,WHITE,MI,Low,PUBLIC,NONE,CS,1520,6.5,7.2,UT-AUSTIN,1
194,M,WHITE,CA,High,PUBLIC,NONE,CS,1600,5.5,6.2,BROWN,1
194,M,WHITE,CA,High,PUBLIC,NONE,CS,1600,5.5,6.2,UIUC,1
194,M,WHITE,CA,High,PUBLIC,NONE,CS,1600,5.5,6.2,UVA,1
196,F,BLACK,MI,High,PUBLIC,URM,CS,1550,4.5,4.5,BROWN,1
196,F,BLACK,MI,High,PUBLIC,URM,CS,1550,4.5,4.5,DUKE,1
196,F,BLACK,MI,High,PUBLIC,URM,CS,1550,4.5,4.5,PRINCETON,1
196,F,BLACK,MI,High,PUBLIC,URM,CS,1550,4.5,4.5,UCSD,1
196,F,BLACK,MI,High,PUBLIC,URM,CS,1550,4.5,4.5,CMU,1
196,F,BLACK,MI,High,PUBLIC,URM,CS,1550,4.5,4.5,POMONA,1
196,F,BLACK,MI,High,PUBLIC,URM,CS,1550,4.5,4.5,VANDERBILT,1
196,F,BLACK,MI,High,PUBLIC,URM,CS,1550,4.5,4.5,UCSC,1
196,F,BLACK,MI,High,PUBLIC,URM,CS,1550,4.5,4.5,UCI,1
197,OTHER,ASIAN,OR,Low,PUBLIC,NONE,BUSINESS,1580,8.5,4.2,NYU,1
199,M,ASIAN,UT,Low,PUBLIC,LEGACY,CS,1570,7.5,6.2,STANFORD,1
199,M,ASIAN,UT,Low,PUBLIC,LEGACY,CS,1570,7.5,6.2,UMICH,1
199,M,ASIAN,UT,Low,PUBLIC,LEGACY,CS,1570,7.5,6.2,WASHU,1
199,M,ASIAN,UT,Low,PUBLIC,LEGACY,CS,1570,7.5,6.2,UT-AUSTIN,1
200,F,ASIAN,NY,High,PUBLIC,LEGACY,POLISCI,1570,6.5,4.5,NORTHWESTERN,1
200,F,ASIAN,NY,High,PUBLIC,LEGACY,POLISCI,1570,6.5,4.5,COLUMBIA,1
200,F,ASIAN,NY,High,PUBLIC,LEGACY,POLISCI,1570,6.5,4.5,DARTMOUTH,1
200,F,ASIAN,NY,High,PUBLIC,LEGACY,POLISCI,1570,6.5,4.5,NYU,1
200,F,ASIAN,NY,High,PUBLIC,LEGACY,POLISCI,1570,6.5,4.5,UPENN,1
203,M,ASIAN,NY,Low,PUBLIC,NONE,BIO,1570,8.5,2.5,BROWN,1
203,M,ASIAN,NY,Low,PUBLIC,NONE,BIO,1570,8.5,2.5,DUKE,1
203,M,ASIAN,NY,Low,PUBLIC,NONE,BIO,1570,8.5,2.5,PRINCETON,1
203,M,ASIAN,NY,Low,PUBLIC,NONE,BIO,1570,8.5,2.5,RICE,1
203,M,ASIAN,NY,Low,PUBLIC,NONE,BIO,1570,8.5,2.5,EMORY,1
203,M,ASIAN,NY,Low,PUBLIC,NONE,BIO,1570,8.5,2.5,CASE WESTERN,1
203,M,ASIAN,NY,Low,PUBLIC,NONE,BIO,1570,8.5,2.5,WASHU,1
203,M,ASIAN,NY,Low,PUBLIC,NONE,BIO,1570,8.5,2.5,RUTGERS,1
203,M,ASIAN,NY,Low,PUBLIC,NONE,BIO,1570,8.5,2.5,NORTHEASTERN,1
203,M,ASIAN,NY,Low,PUBLIC,NONE,BIO,1570,8.5,2.5,TULANE,1
203,M,ASIAN,NY,Low,PUBLIC,NONE,BIO,1570,8.5,2.5,UNC CHAPEL HILL,1
204,M,ASIAN,MA,High,PRIVATE,NONE,CS,1510,6.5,6.8,BERKELEY,1
204,M,ASIAN,MA,High,PRIVATE,NONE,CS,1510,6.5,6.8,UCSD,1
204,M,ASIAN,MA,High,PRIVATE,NONE,CS,1510,6.5,6.8,PURDUE,1
204,M,ASIAN,MA,High,PRIVATE,NONE,CS,1510,6.5,6.8,BOSTON COLLEGE,1
204,M,ASIAN,MA,High,PRIVATE,NONE,CS,1510,6.5,6.8,NORTHEASTERN,1
207,M,WHITE,LA,Low,PUBLIC,NONE,ENG,1480,4,7.5,BROWN,1
207,M,WHITE,LA,Low,PUBLIC,NONE,ENG,1480,4,7.5,VIRGINIA TECH,1
207,M,WHITE,LA,Low,PUBLIC,NONE,ENG,1480,4,7.5,NORTHEASTERN,1
207,M,WHITE,LA,Low,PUBLIC,NONE,ENG,1480,4,7.5,TUFTS,1
207,M,WHITE,LA,Low,PUBLIC,NONE,ENG,1480,4,7.5,UVA,1
208,M,WHITE,NY,Low,PUBLIC,NONE,CS,1540,8.5,4.5,YALE,1
208,M,WHITE,NY,Low,PUBLIC,NONE,CS,1540,8.5,4.5,BROWN,1
